id,text,label
2529,"RT Jenius! Begitu komen saya saat meng-klik web https://t.co/NL0AL6ZQJr yang superkeren ini. Website tentang Pak Anies ini dirancang dan dikelola oleh Humanies, para penggemar Pak Anies dari kalangan Gen Z yang dikomandani oleh akun @RXTiXNycpQCfcZfyxJxBHbFfWl6u9kAukrIyUBOCJgY= Saya berkali-kali berdecak kagum, keren banget! Silakan klik gambar/ikon yang ada di dalam website, ya. Setiap gambar akan mengarah pada penjelasan yang cukup singkat namun efektif. Website ini sangat cocok untuk anak muda yang cenderung visual dan artistik. Bagaimana cara mengoptimalkan website ini? Klik dulu gambar lampu di ujung atas kiri (yang lampu kecil), maka web akan menyala. Klik juga tombol speaker di samping lampu, maka akan terdengar musik yang lembut. Lalu, silakan berselancar dengan mengklik satu persatu gambar yang menyala. Oya, mau kirim donasi? Isi dong dompet anak-anak muda dengan traktiran cendol, 1 cendol cuma Rp 5000, bisa dikirim via Gopay ÃƒÂ°Ã‚Å¸Ã‚Ëœ ÃƒÂ°Ã‚Å¸Ã‚Ëœ caranya, klik tulisan From Humanies to Pak Anies. Nanti ada informasi para kru Humanies, dan paling bawah ada dompet kosong. Ayo support anak-anak muda ini untuk terus berkarya. [RE afifahafra79]",Sosial Budaya
2530,"RT ...Telak banget tertangkap kamera seorang wanita yg neriakin Bacot tiap Anies bicara. Sampe disamperin panitia. Mengaku sebagai undangan Hashim. Hashim mana coba yg dimaksud hayoooo? Apa Hashim yg sama yg disebut oleh salah 1 timses Prabowo (Budiman Sudjatmiko)? (``,) https://t.co/B9xfdoSCBu [RE kafiradikalis]",Politik
2531,RT Kampanye Pak Anies Baswedan di Sorong Papua Makin optimis AMIN No 1 menang Ã°ÂŸÂ’Âª https://t.co/zb1t3nT6cC [RE Mdy_Asmara1701],Politik
2532,Capres Ganjar Pranowo punya rencana besar! Dia bakal bersinergi sama perguruan tinggi buat program yang membawa perubahan positif. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/L8MREZKfXz,Politik
2533,"RT PJ Gub Jkt Heru Budi, Curhat klo Anggaran 81.3 T tdk cukup utk mengurus DKI Jkt. Alhamdulillah dari sini kita faham bgtu bagusnya Managemen &amp; tata kelola Pak Anies saat jd Gub DKI Jakarta. Insya Allah, Indonesia akan maju ditangan Pemimpin yg Tepat spt Pak Anies. #AMINAjaDulu https://t.co/tMzlwiz7LC [RE BangPino__]",Politik
2534,RT Pak Prabowo bilang pak Anies asal ngomong karena nafsu kekuasaan. Lahhhh yang nyapres sampe 3 kali dan sekarang masih menjabat siapa? Haji bolottt??? [RE qalsrama],Politik
2535,RT Anak muda pendukung Ganjar Pranowo membakar semangat agar melawan jika terjadi kesewenang-wenangan disekitar kita. Dia juga menyuarakan agar kasus pelanggaran HAM berat yang tak kunjung beres agar segera dituntaskan saat Ganjar jd Presiden. #SahabatGanjar https://t.co/PyQq29uy9p [RE AnakLolina2],Politik
2536,"Cermin kebenaran! Ganjar tegaskan bansos takkan lenyap. KTP sakti, bukti komitmen untuk keadilan bagi semua. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/1hCESXVsZ4",Politik
2537,"Paslon No 03 Ganjar Pranowo - Prof Mahfud MD yakin, ekonomi kita bisa tumbuh mencapai 7%, bukan mimpi lagi. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/DMFBieWCBD",Ekonomi
2538,"RT Tapi, Prabowo punya urusan serius dengan keluarga korban kekerasan negara https://t.co/7xmQ20HkDJ [RE Mythicalforest]",Politik
2539,"Ganjar selalu ngejaga petani kita, sarana produksi nyaman di tangan mereka.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/ZmZrbVbZUA",Politik
2540,@hV1vuCD13cgjVh8i/NUSHee7oxoF+X/0ACy9GYyOPd8= Ã°ÂŸÂ¥ Pak ganjar emang selalu punya sifat toleransi yg tinggi Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/kGXihvVqeo,Politik
2541,"Ganjar Pranowo dan Mahfud MD, pasangan Calon Presiden dan Wakil Presiden nomor urut 3, memiliki program unggulan yang secara khusus dirancang untuk memberdayakan perempuan. Ganjar Pranowo, yang telah memimpin Jawa Tengah dengan sukses, selalu menekankan peran penting perempuan dalam kehidupan. Salah satu program unggulan yang diperkenalkan adalah ""5Ng,"" singkatan dari ""Jateng Gayeng Nginceng Wong Meteng,"" yang dalam arti bebasnya berfokus pada pemantauan ibu hamil. #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik",Sosial Budaya
2542,RT Pedagang pasar Batam bergabung dengan masyarakat tumplek blek menyambut kedatangan Anies Baswedan. Mereka rindu perubahan yang adil dan makmur. 19 Januari 2024 #AniesPresidenRI2024 #AniesPresidenRI2024 https://t.co/SWD8wd7Kbq [RE MichelAdam7__],Politik
2543,"RT Kampanye hari ke-45 Pak Anies hadir di Samarinda Kal-Tim, beberapa agenda kampanye terjadwal hari ini mengunjungi Pasar Segiri, Jumpa Relawan dan Desak Anies di Da Caffe Samarinda 14:30. Semoga ga ada yg panic.. Jngan tanya sambutannya TAK TERBENDUNG !!! #2024AniesPresiden Ã¢Â˜ÂÃ¯Â¸Â https://t.co/LvSmBreFJ8 [RE Malika6027]",Politik
2544,RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2],Sosial Budaya
2545,"RT Anak Muda Indonesia, the future of this nation is in your hand. It's the time for change. Anies for President..sampaikan yg harus disampaikan kepada teman lainnya karena sudah saatnya adu ide &amp; gagasan...tunjukan karya-karya Pak Anies untuk Perubahan Indonesia lebih baik lagi https://t.co/S9S9Kanr0z [RE Yurissa_Samosir]",Ideologi
2546,RT Penilaian pak Prabowo Subianto atas Anies Baswedan (bandingkan cara Anies Baswedan menyerang pak Prabowo Subianto secara personal dalam debat Capres kemarin malam) https://t.co/r5W6BzA2NF [RE budimandjatmiko],Politik
2547,"Pekerja migran dijamin haknya di bawah kepemimpinan Capres No 3 Ganjar Pranowo . Bersama-sama, kita perjuangkan perlindungan yang lebih baik! #GanjarPerlindungan #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Politik
2548,"RT #CatatanDemokrasi #tvOne Ã°ÂŸÂ‘Â‰ DEBAT CAPRES: ANIES-GANJAR GANAS, PRABOWO PANAS? https://t.co/g5GzurZglg [RE CttnDmkrs]",Politik
2549,"Capres nomor urut 2, Prabowo ingatkan anggaran pembangunan IKN Nusantara yang capai Rp 400 triliun dipakai sesuai target pembangunan selama 15 tahun https://t.co/9MDjpNHbHL",Ekonomi
2550,"RT Wa bingung sama komen2 soal @5Bl5+t4v4lj9LMZBH2f/OWGGHalwYRxfMdgYxhqQTB8= cuma pinter ngomong, trs pendukungnya pd defensif. Itu BKN celaan, tp pujian. Memang Anies pintar ngomong. Lah jika tdk pinter ngomong, gimana caranya artikulsi rencana2, policy &amp; kasih arahan sehingga tereksekusi? Ã°ÂŸÂ˜ [RE elisa_jkt]",Politik
2551,"RT apa yg prabowo blg tentang gaza cuma tunjukin dia tuh tone deaf and it's really disgusting. dia ga peduli tentang genosida samsek Ã°ÂŸÂ¤Â·Ã°ÂŸÂÂ»Ã¢Â€ÂÃ¢Â™Â€Ã¯Â¸Â masa sih dia lupa kalau palestine under occupation selama 75 thn lebih? military checkpoints, illegal settlements, dll? kacau deh [RE sczeve]",Sosial Budaya
2552,"RT PESAWAT BEKAS BEDA DENGAN PESAWAT RUSAK. Kami hanya ingin menyampaikan fakta, tidak ingin mengubah dan memperdebatkan perdebatan pada debat capres semalam. Dalam perdebatan, memainkan strategi negatif, itu sah-sah saja, sama seperti yang ganjar terapkan dalam debat. Terkait pembelian pesawat bekas, Ganjar menarasikan, dia kasihan sama para Prajurit, seolah-olah bisa membahayakan para prajurit ketika menerbangkan pesawat bekas. Kita harus ingatkan bahwa yang namanya pesawat bekas bukan berarti pesawat rusak. Jadi kalau ganjar bilang kasihan sama prajurit, tentu ini akal-akalan. Karena tidak mungkin ada pesawat yang tidak layak terbang, lalu dibawa terbang oleh prajurit. Tidak mungkin juga ada pesawat yang tidak layak terbang, dibeli. Jangankan pesawat, misalnya mobil bekas, tentu orang normal manapun tidak akan membeli dan mengendarai mobil rusak untuk dikendarai. Pasti membeli mobil yang layak digunakan agar bisa dikendarai. Tapi tidak apa-apa, itu bagian dari strategi Ganjar untuk memframing. Se negatif dan sebodoh apapun, itu hak beliau dan itu sah-sah saja. Tinggal biarkan masyarakat yang menilai, apakah layak atau tidak beliau melakukan framing dan pembodohan seperti itu dalam debat. TEDDY GUSNAIDI Wakil Ketua Umum dan Juru Bicara Partai Garuda [RE TeddGus]",Politik
2553,"RT Cinta Atikoh untuk Ganjar dan Indonesia Oleh : Ario Subagyo Seorang filsuf kondang Yunani Socrates pernah bercerita tentang keutamaan lelaki beristri. Katanya, jika kita mendapatkan istri yang baik kita akan bahagia, dan jika mendapatkan yang buruk kita akan menjadi seorang filsuf. Ucapan Socrates itu terdengar seperti humor ringan. Meskipun sebenarnya, ada dua hal baik yang terkandung di sana. Kebahagiaan dan menjadi filsuf. Kebahagian itu baik, sebab semua manusia menginginkan kebahagiaan. Dan menjadi filsuf juga baik, sebab seorang filsuf terus memikirkan kebenaran. Maka sebenarnya peran istri bagi lelaki sangatlah luar biasa. Membicarakan peran istri di musim politik seperti sekarang, tidak bisa tidak ingatan kita akan tertuju pada Atikoh alias Siti Atikoh Supriyanti alias istri @t+sVvSBfusDHH7rzmhxejDY9A5dIUERk+kj2AQ3GIgA= . Atikoh sangat menonjol dalam mengkampanyekan program-program suaminya. Bahkan bisa dibilang, hanya Atikoh sosok istri calon presiden yang benar-benar berani terjun menemui rakyat, dan seringkali sendirian. Di Lampung belum lama ini, Atikoh disambut ribuan perempuan yang tergabung sebagai para relawan dan pendukung Ganjar Mahfud. Rakyat tumpah penuh sukacita menyambut Atikoh. Ia menyambangi pasar, menemui para ibu hamil, hingga berkunjung ke rumah-rumah warga guna menyerap aspirasi rakyat. Bahkan ketika di Tulang Bawang, Atikoh lagi-lagi disambut ribuan relawan. Di tiap tempat yang dikunjungi, Atikoh tak pernah lupa menyuarakan program Ganjar Mahfud. Satu keluarga miskin satu sarjana, KTP sakti, internet gratis, hingga gagasan perlindungan kaum petani dan nelayan miskin agar terbebas utang. Ibaratnya nih, setiap detail gagasan Ganjar sangat dipahami Atikoh. Kalau tidak karena cinta, tidak mungkin Atikoh se-all out ini mendukung suaminya. Mengapa Atikoh seolah tak pernah lelah untuk berkunjung menemui rakyat? Pertanyaan itu sebenarnya sudah Atikoh jawab sepuluh tahun silam. Tepatnya sejak awal suaminya terpilih menjadi Gubernur, Atikoh sudah membiasakan diri menemui masyarakat di Jawa Tengah. ""Kala itu saya masih ketua Penggerak PKK dan Ketua Dekranasda Jateng. Mungkin karena di daerah jadi tidak di-notice,"" terang Atikoh. Jika ada pihak yang menuduh Atikoh berlebihan, agaknya mereka tidak memahami harkat martabat mulia seorang istri. Atikoh benar-benar mewakili sosok perempuan yang selalu memberikan dukungan sepenuh hati kepada suami. Ibaratnya, from zero to Hero, sejak Ganjar masih bukan siapa-siapa, hingga sekarang menjadi salah satu pemimpin terpenting di Indonesia, Atiqoh selalu mendampingi Ganjar. Seluruh suka duka bersama Ganjar. Bisa disebut, cinta Atikoh kepada Ganjar tak pernah melihat jabatan. Murni, semurni pertamax. Perjuangan suami adalah perjuangan istri sekaligus. ""Sigare nyowo"", kalau kata orang Jawa. Orang Jawa bisa disebut kehilangan separuh nyawa ketika kehilangan ""garwa""/istri tercinta. Maka di saat pertarungan politikbsemakin panas seperti sekarang ini, Tuhan sudah memberikan segalanya kepada Ganjar. Istri yang tak henti membersamai, Alam sang putra yang tiada lelah memberi dorongan moral. Sementara di luar itu, rakyat bersatu padu mendorong Ganjar - Mahfud ini untuk tampil sebagai pemimpin terpilih di negeri ini. [RE Melihat_Indo]",Politik
2554,Pasangan Ganjar Pranowo dan Mahfud MD itu bener-bener punya visi yang jelas dan langkah nyata buat ngejar kesetaraan di Indonesia. #GanjarPranowoPilihanUmat #JNK #GanjarMahfudRebound https://t.co/fon5yWp2Sm,Politik
2555,"RT Setiap umat Islam pasti ingin beribadah ke Tanah Suci Makkah. Selain karena rukum Islam, berdoa di Baitulloh insyaAlloh mustajab. Saya dan mas Anies berkomitmen untuk mendorong haji bebas hambatan, antrian lebih cepat dan lebih terjangkau. Semoga yang nonton dan share video ini dimudahkan Allah SWT untuk segera naik haji. AMIN.. #AMINajaDulu [RE cakimiNOW]",Sosial Budaya
2556,RT Saran bagus dari Kpopers dan diterima/dipahami oleh Timses Amin. Dipelintir buat adu domba oleh bajer Prabowo-Gibran. https://t.co/y6Wd7IjUfk [RE UyokBack],Politik
2557,Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk Indonesia!#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/AJSxqFUbCi,Politik
2558,"@rfBHF3rSzzBo0LlpSjxUcmxqqwNePEoeF8bI1whsgqM= Orang yg ga pernah naik angkot sebelum dan sesudah sistem jaklingko ga bakal ngerti bedanya apa, serta pentingnya diskusi dan dialog yg dilakukan anies saat mencanangkan jaklingko. Gubernur mana lg yg bisa kek",Politik
2559,"RT DIBONGKAR BOS SURVEI INI, PARA KETUM PARTAI KOALISI PRABOWO ""DONGKOL"" KE GIBRAN?! ADA APA?! *samsul pembawa sial? https://t.co/uagVRihxV7 [RE herculep638]",Politik
2560,"RT Yg ditanya kenapaÃ‚ global peace indexÃ‚ danÃ‚ global peace militaryÃ‚ selama Prabowo menjabat sebagai Menteri Pertahanan (Menhan) turun berdasarkan survei beberapa sumber internasional, kok buzzernya pada jawab bangga beliau tdk membuka rahasia pertahanan negara, nyambungnya dmn malih ? https://t.co/JgNsdsPbJs [RE Dwimesse_Dwi]",Pertahanan dan Keamanan
2561,#BersamaJagaD3mokrasi Demokrasi Ala Ganjar Smg aspirasi rakyat bisa di jalankan https://t.co/FGcx2oWv8m,Politik
2562,@FbaNp/YA7rF5T8zFONjWzV5zTLBLUO8QSfxNvZuMhVA= Alasannya apa? Bukannya Pak Anies yg paling the best drpd semua capres?,Politik
2563,"RT Pada perayaan Hari Ulang Tahun ke-51 PDI Perjuangan diadakan di Sekolah Partai, hadir dengan kehadiran yang mengesankan, dimana Megawati Soekarnoputri, sosok kunci dalam partai tersebut, tampak didampingi oleh Prananda Prabowo. Acara tersebut menjadi momen penting yang menandai tonggak sejarah partai tersebut dan diwarnai dengan semangat perjuangan dan komitmen terhadap prinsip-prinsip yang dianut oleh PDI Perjuangan. #PDIPerjuangan #HUTPDIPerjuanganKe51 #KebenaranPastiMenang #SatyamEvaJayate #GanjarMahfud2024 #MEnangkanGAnjar #Nomor3Pilihanku [RE PDI_Perjuangan]",Politik
2564,"Ganjar Mahfud, harmoni dalam perbedaan untuk kemajuan bangsa bersama JNK. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/GkBqRrvYGf",Politik
2565,RT @pwGXWskCUWjBGlSrSKdnejB+zpfnhEI3Pgeohzy9FoU= ga ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negaraÃ°ÂŸÂ˜ÂŽ [RE kamusantaiii],Politik
2566,"RT Jangan Sampai NKRI ini Hancur ditangan Anies Sang Pembuat Kerusakan, Lawan..!! Prabowo Menlu Retno Cebokin Paslon 1 El Chudai Marvel El Chef https://t.co/94YW7PH86v [RE DesyandiElvira]",Politik
2567,Setiap aksi dalam #GanjarMahfudRebound adalah langkah konkret untuk menguatkan langkah Ganjar Pranowo dan Mahfud MD dalam menjalankan amanahnya. #PertanianIndonesiaMaju #TimTIGAnjar #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/7xnKzyq2TV,Politik
2568,"@34E60xQhj0W6rv003h2dppAls6wqmXBLVjD9q2P0eYA= Nah ini cakep analisanya. Sepertinya 01 blm maks branding diakar rumput/massa riil. Trending dimedsos ga mesti linier dengan naiknya elektabilitas di lap. Di daerahku , APK 01 minim apalagi tim door to door, g",Politik
2569,"RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/XpTnsPrinX #MenangSeputaran [RE AzzrielAzaryahu]",Ideologi
2570,"Joget-joget menyenangkan, tapi masalah pemuda memerlukan program-program inovatif.Seperti Program dari Pasangan Capres Ganjar Pranowo Mahfud MD. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/5oLGCfbx2s",Politik
2571,"RT ANIES SOSOK AYAH YANG PENUH KEHANGATAN - Ã¬Â• Ã«Â‹ÂˆÃ¬ÂŠÂ¤Ã«ÂŠÂ” Ã«Â”Â°Ã«ÂœÂ»Ã­Â•Â¨Ã¬ÂÂ´ ÃªÂ°Â€Ã«Â“ÂÃ­Â•Âœ Ã¬Â•Â„Ã«Â²Â„Ã¬Â§Â€Ã¬ÂÂ˜ Ã«ÂªÂ¨Ã¬ÂŠÂµÃ¬Âž Ã«Â‹ÂˆÃ«Â‹Â¤ Pak @tMhERoSGzAGffRRtESW3sH2i8KRZA00OpeRvhkolzv0= mmg sosok Ayah yg Penuh Kehangatan. Lihat dlm tayangan video ini, tangannya lentur banget menggendong anak kecil. Tampak Luwes, ngga kaku dan ngga buat-buat.Ã‚ Pasti anak-anaknya jg sering merasakan gendongan, pelukan dan pelukan beliau. - ""Kekuatan sejati adalah ketenangan di pelukan Ayah."" - #aniesbubbleÃ‚ #AniesMuhaimin2024 [RE papa_loren]",Pertahanan dan Keamanan
2572,RT Semoga pak Anies Baswedan selalu dalam lindungan Allah SWT Ã°ÂŸÂ™Â Anies Dilaporkan ke Bawaslu Atas Dugaan Fitnah 340 Hektare Lahan Prabowo https://t.co/RTS10aKEUw [RE Mdy_Asmara1701],Politik
2573,ainunnajib Lebih tegang kali... lg nembak pemerintah jokowi mulu... Ganjar malah kg mode cari aman Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/g288YVpnR1,Politik
2574,"Buat saya ini bukan soal menang ataupun Kalah, tetapi soal hati nurani, saya tetapkan u/ pilih Ganjar-Mahfud Salam Waras &amp; NKRI https://t.co/VGY20yuxWO",Politik
2575,"RT Terpukau dengan Program Desak Anies, Warganet: Baru Kali Ini Ngefans Banget Sama Capres https://t.co/x4xtd6SlDm [RE keuangannews_id]",Politik
2576,Erwin Aksa Ungkap Berbagai Hal Soal Citra Gemoy Prabowo Hingga Masa Depan Partai Golkar #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/Cy3TyoDP2y,Politik
2577,"RT Momen capres nomor urut 3, Ganjar Pranowo besuk relawannya korban penganiayaan oleh oknum TNI di Boyolali Tak hanya bertanya kondisi, @QQL4PAOWqg7lUTHcO+tofaQFnkmFh2n4KOA3VhSckXc= juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli. Ia pun meminta aparat keamanan termasuk institusi TNI menangani kejadian ini. #GanjarMahfud2024 #L3bihbaik https://t.co/IOwryKBbZc [RE _Rizmaya__]",Pertahanan dan Keamanan
2578,"RT @9tw8WCFB/CW+AyVONmA8ybvsi5MCBE6G0NhiknZyXds= Gue juga nonton semalam,yg di bicaran pak anies masalah negara bukan pribadi Klo masal pribadi,emg siapa sich yg ngotot ingin berkuasa? Secara pribadi,klo sy Ko 2 kali ,lebih baik saya menyerah ,contoh main catur apa lgi calon Presiden,butuh akal yg sehat [RE insandhaif1704]",Politik
2579,"RT @/ZmOkBuPmLh4M3N3aogKSSmeC/PQIlJHw/5KLmZ6U9M= Kalau konteksnya rumah untuk prajurit TNI-POLRI, Anies sdh membuktikan kepeduliannya sebagai kepala daerah. https://t.co/rtUvkxevOE [RE siengkong27]",Pertahanan dan Keamanan
2580,"RT Pak @mqPy+9ldWdhqnKGa71mbtrXIGBEVcNC+qUSONLrQa1s= yth, cuma mengingatkan saja : 1) saksi debat Bpk dg Jokowi masih pada hidup 2) jejak digital masih lengkap 3) rakyat tdk sebodoh yg Bpk kira 4) rakyat tidak suka pemimpin pembohong 5) berhentipan playing victim. Terima kasih [RE msaid_didu]",Politik
2581,"Ajak semua yang kamu kenal untuk bergabung dalam gerbong perubahan. Pilih Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD, karena suara kita adalah kekuatan bersama. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Politik
2582,"@V9Bso8tOP3DCmtO2hWfnfRMgl4WQfGjHiscYiWcv1K0= Asiknya guys, kita2 saling berbagi visi OPTimis PBOWOGBRan dimana semangatnya utk kemakmuran rakyat, memakai cara baik. @oFNBjY3xMT9IuShO6mTwKWvICMmdkSq4pcpyDQXBS/Q= @RFk3fA+9s5b8mQJH/Tm8iHHjsjGbMG6wUItrQAdilL",Ekonomi
2583,RT @JvY+eX2Xkpp7sCKGcNmAQY7qSyiOD9H63tyy+bMnHnk= Pak Ganjar Presiden Rakyat yg selalu mengedepankan kepentingan rakyatnya [RE shiballoe],Politik
2584,"RT Hasil survei IPO menunjukkan selisih Prabowo-Gibran dengan AMIN hanya 7,9% yang bisa dibalikkan di putaran kedua. https://t.co/VFU36i3TMc [RE kumparan]",Politik
2585,"RT PANAS!! Cak Imin slepet Prabowo soal food estate, merusak hutan &amp; mengabaikan potensi pertanian yang ada yang masih besar.. Silahkan rakyat menilai!! https://t.co/LkPpJKgADs [RE ekowboy2]",Politik
2586,RT Pak Anies menceritakan filosofi dlm membangun JIS. Bhw Olah raga adh salah satu diantara alat pemersatu bangsa. Lwt JIS ini kami berharap sbgai Upaya mempererat kesatuan dan kesetaraan sesama anak bangsa. Keren banget Backgroundnya JIS yg menyala Mewah. #UmpanMAnies https://t.co/TWfQMYFpcM [RE BangPino__],Sosial Budaya
2587,"Ganjar Pranowo, bukan hanya janji kosong. Aksinya membuktikan komitmennya melawan korupsi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/TaAR0XQCS3",Politik
2588,RT Kampanye Ganjar Pranowo di Jepara diisi dgn pembacaan Puisi Wiji Thukul. Anak Muda Jepara Minta Ganjar Tuntaskan Pelanggaran HAM Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂÂ» #SahabatGanjar #GanjarPranowo #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #PastiLebihBaik #SatSetLebihBaik https://t.co/afosWGdHGQ [RE tnmuda],Politik
2589,"@aJzRRJkr4YIqO9XSscvebsclrMTbI9WZMCL1dQ5tHpc= Saya orang Jateng, keluarga banyak yg masih dukung banteng tapi saya dukung Anies.....",Ekonomi
2590,"RT Petani Rembang senang, Ganjar datang berikan harapan. Selain soal kepastian ketersediaan pupuk, bibit, obat-obatan hingga stabilnya harga, Ganjar juga menjamin anak-anak mereka bisa sekolah dengan program satu keluarga miskin satu sarjana dan SMK Gratis Lulus Langsung Kerja khusus warga miskin. #1KeluargaMiskin1Sarjana #GanjarMahfud2024 [RE 03__nakula]",Politik
